client,addrnumber,persnumber,comm_type,date_from,consnumber,langu,remark,operation_flag,is_deleted,recordstamp
800,0000033329,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000033429,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000033457,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000033473,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000034579,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000034599,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000041054,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000045080,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000045497,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000014727,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000014779,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000014791,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000015656,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000015784,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000016012,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000016093,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000016517,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000017981,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000017993,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000018289,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000018305,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000018309,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000018341,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000018801,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000018873,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000018885,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000018941,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000019277,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000019465,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000020357,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000020385,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000020969,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000021013,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000021229,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000021421,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000021541,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000021609,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000021645,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000021737,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000022305,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000022313,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000022409,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000022837,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000023085,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000023201,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000023325,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000023569,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000023581,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000023765,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000024477,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000024773,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000025181,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000025209,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000025365,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000025481,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000025869,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000026181,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000026313,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000026345,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000026625,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000026777,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000026989,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000027077,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000027121,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000027217,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000027309,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000027317,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000027437,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000027609,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000028169,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000028457,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000028473,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000028521,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000028569,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000028705,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000028973,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000029199,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000029283,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000029371,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000029391,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000029399,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000029535,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000029797,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000029857,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000029889,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000030161,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000030825,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000031173,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000031341,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000031409,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000031481,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000031517,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000031993,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000032061,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000032173,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000032193,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000032217,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000032669,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000033017,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000033385,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000033625,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000034533,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000034603,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000014735,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000016101,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000016109,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000017649,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000017761,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000017861,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000018561,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000018617,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000018865,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000019001,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000019005,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000019033,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000019165,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000019305,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000019693,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000019717,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000019861,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000020085,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000020105,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000020181,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000020233,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000020633,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000020801,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000020925,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000021053,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000021557,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000021701,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000021797,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000021985,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000022141,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000023101,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000023221,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000023229,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000023317,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000023441,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000023525,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000023913,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000024001,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000024401,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000024569,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000024629,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000024709,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000024749,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000025097,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000025105,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000025541,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000025749,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000026061,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000026065,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000026409,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000026877,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000026893,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000026913,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000026933,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000027357,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000027401,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000027553,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000027965,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000028201,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000028253,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000028365,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000028713,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000028777,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000029047,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000029091,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000029339,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000029587,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000029683,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000029695,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000030093,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000030209,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000030477,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000030505,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000030749,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000030869,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000031009,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000031045,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000031189,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000031469,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000031777,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000031869,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000031957,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000032093,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000032321,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000032377,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000032405,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000032469,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000032625,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000033401,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000033661,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000033713,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000034552,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000041027,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000043520,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000046263,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000015641,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000015712,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000015977,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000015997,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000016113,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000017905,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000017953,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000018421,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000018933,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000019017,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000019089,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000019153,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000019161,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000019697,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000019961,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000019997,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000020057,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000020365,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000020581,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000020932,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000021121,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000021333,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000021529,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000021589,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000021665,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000022025,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000022085,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000022677,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000022745,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000022941,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000023045,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000023061,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000023121,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000023433,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000023965,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000024505,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000024881,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000025053,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000025061,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000025793,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000025941,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000025949,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000026233,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000026329,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000026437,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000026525,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000026637,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000026765,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000026997,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000027141,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000027213,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000027581,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000027637,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000027945,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000028205,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000028369,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000029159,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000029247,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000029479,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000029583,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000029647,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000030041,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000030081,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000030441,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000030625,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000031329,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000031389,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000031461,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000031833,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000032073,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000032237,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000032273,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000032349,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000032449,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000032481,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000032661,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000032725,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000032909,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000033049,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000033133,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000033233,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000033461,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000033637,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000033741,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000034518,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000034568,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000034583,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000034585,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000041000,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000041057,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000041075,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000016016,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000016025,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000016137,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000017833,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000017961,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000018045,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
800,0000018333,,INT,0001-01-01,001,D,,L,False,2021-12-23 14:59:13.298426+00:00
