client,partner,addrnumber,xdfadr,adext,nation,guid,move_addr,date_from,address_guid,addr_valid_from,addr_valid_to,addr_move_date,operation_flag,is_deleted,recordstamp
800,0000006928,0000286564,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007934,0000292128,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600169,0000298216,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007518,0000289623,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000603798,0000364081,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007935,0000292135,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007797,0000291178,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006938,0000286601,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600536,0000299606,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007792,0000291163,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007975,0000296966,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600077,0000297640,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007965,0000292735,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007735,0000290862,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007777,0000291118,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007976,0000296969,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007984,0000297013,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600056,0000297573,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600038,0000297472,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007905,0000291950,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007806,0000291241,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007981,0000296984,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007743,0000290886,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000005650,0000274305,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600769,0000301379,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600084,0000297698,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006940,0000286607,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007753,0000290916,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007931,0000292119,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000000859,0000052881,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600559,0000299706,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007983,0000296990,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007011,0000287172,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600021,0000297421,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600068,0000297613,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007940,0000292150,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600747,0000301313,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600525,0000299573,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007784,0000291139,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600551,0000299682,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600111,0000297837,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600546,0000299636,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006944,0000286619,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007939,0000292147,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006932,0000286576,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007808,0000291247,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007966,0000292738,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007791,0000291160,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600015,0000297337,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600572,0000299745,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006939,0000286604,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000005548,0000273871,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600055,0000297570,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600529,0000299585,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600522,0000299564,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000603802,0000364089,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600742,0000301298,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600020,0000297418,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600087,0000297707,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000005630,0000274232,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600085,0000297701,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007948,0000292684,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600045,0000297493,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600099,0000297743,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007749,0000290904,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600567,0000299730,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600750,0000301322,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600751,0000301325,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600024,0000297430,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007945,0000292165,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006943,0000286616,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600090,0000297716,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007938,0000292144,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007798,0000291181,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007522,0000289635,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600739,0000301289,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600117,0000297855,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600526,0000299576,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007920,0000292028,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006927,0000286561,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600107,0000297821,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007730,0000290847,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007787,0000291148,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600002,0000297298,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007977,0000296972,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600541,0000299621,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007926,0000292046,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007953,0000292699,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007756,0000290925,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000005271,0000270534,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007990,0000297037,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000603741,0000353751,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006935,0000286592,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600030,0000297448,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600008,0000297316,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000000864,0000052901,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600110,0000297834,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007754,0000290919,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600540,0000299618,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007916,0000292016,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600033,0000297457,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007520,0000289629,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007946,0000292168,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007980,0000296981,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007739,0000290874,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007733,0000290856,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007771,0000291063,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007959,0000292717,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600543,0000299627,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007802,0000291229,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600765,0000301367,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007955,0000292705,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600052,0000297561,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007950,0000292690,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006929,0000286567,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007985,0000297017,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600079,0000297683,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007924,0000292040,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600564,0000299721,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600007,0000297313,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600171,0000298222,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600096,0000297734,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600555,0000299694,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007820,0000291283,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600740,0000301292,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007746,0000290895,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600558,0000299703,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000000143,0000052878,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600519,0000299555,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600073,0000297628,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007992,0000297043,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007789,0000291154,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600199,0000298338,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600120,0000297864,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600173,0000298228,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007819,0000291280,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600566,0000299727,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600035,0000297463,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600113,0000297843,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007957,0000292711,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000004837,0000262522,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007742,0000290883,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007812,0000291259,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007801,0000291226,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007960,0000292720,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600535,0000299603,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007761,0000291033,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600545,0000299633,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007757,0000290928,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007519,0000289626,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600031,0000297451,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600105,0000297761,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007781,0000291130,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007997,0000297069,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600047,0000297499,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007912,0000292004,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600095,0000297731,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000005621,0000274180,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600043,0000297487,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007747,0000290898,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600539,0000299615,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006937,0000286598,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600074,0000297631,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600170,0000298219,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600064,0000297601,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007741,0000290880,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600762,0000301358,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007526,0000289647,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007956,0000292708,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000004840,0000262535,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007744,0000290889,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600025,0000297433,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007914,0000292010,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007515,0000289614,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600101,0000297749,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600766,0000301370,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600533,0000299597,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007921,0000292031,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600763,0000301361,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600049,0000297505,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006931,0000286573,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600580,0000299769,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600118,0000297858,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600027,0000297439,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600550,0000299679,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600549,0000299645,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600755,0000301337,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600046,0000297496,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007788,0000291151,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007991,0000297040,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602656,0000311719,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007988,0000297031,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600553,0000299688,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600075,0000297634,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600753,0000301331,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007925,0000292043,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600009,0000297319,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007943,0000292159,,,,,,0001-01-01,,19980101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
