client,addrnumber,date_from,nation,langu,remark,operation_flag,is_deleted,recordstamp
800,0000016975,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000017212,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000017394,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000017651,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000017657,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000017811,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018099,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018121,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018233,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018281,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018303,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018347,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018373,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018421,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018561,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018571,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018599,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018901,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018973,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019165,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019357,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019385,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019453,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019519,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019613,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019697,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019803,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019839,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019963,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020027,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020063,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020187,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020407,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020533,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020591,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020615,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020641,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020669,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020827,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020851,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020933,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021079,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021091,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021551,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021655,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021683,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021699,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021723,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021965,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021969,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022049,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022103,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022257,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022417,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022517,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022527,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022759,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022907,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023111,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023361,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023625,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023737,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023823,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023849,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023855,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023913,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024063,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024221,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024287,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024355,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024451,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024843,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024885,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024913,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024929,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024969,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025047,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025081,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025161,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025251,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025431,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025573,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025585,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025831,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025903,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026179,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026235,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026323,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026363,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026441,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026491,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026609,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026713,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026943,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026977,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027001,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027039,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027071,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027111,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027171,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027243,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027253,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027255,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027273,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027413,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027477,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027481,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027495,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027551,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027579,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027601,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027753,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027895,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027925,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000028211,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000028303,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000028767,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000028843,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029051,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029293,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029431,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029535,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029595,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029761,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029765,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029827,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000030041,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000030079,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000030315,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000030413,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000030555,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000030667,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000030983,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031003,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031019,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031061,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031137,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031147,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031325,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031407,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031437,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031491,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031515,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000032137,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000032203,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000032207,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000032377,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000032383,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000032427,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000032797,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000032951,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000033073,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000033161,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000033399,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000033401,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000033573,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000033733,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000034317,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000034577,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000034603,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000034735,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000035287,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000035318,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000035801,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000036592,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000002422,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000003512,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000006089,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000006092,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000006675,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000006926,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000006957,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000007057,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000007122,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000008452,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000009201,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000009571,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000010905,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000011586,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000012225,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000012229,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000012399,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000012549,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000012559,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000012686,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000012703,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000012794,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000013478,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000013697,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000014233,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000014532,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000014690,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000015203,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000015288,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000015764,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000015877,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000015949,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000016101,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000016113,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000016367,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000016424,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000016815,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000017340,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000017463,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000017809,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000017823,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000017865,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000017905,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000017987,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018029,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018125,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018139,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018589,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018649,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018731,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018745,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018803,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018927,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019133,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019207,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019215,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019291,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019299,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019333,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019669,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019737,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019743,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019773,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019921,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019997,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020049,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020145,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020177,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020261,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020323,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020373,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020393,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020405,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020511,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020537,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020633,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020655,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020877,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020969,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021101,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021105,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021215,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021387,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021497,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021519,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021537,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021591,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021841,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022069,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022193,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022761,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022835,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022915,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022951,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022973,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023091,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023137,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023277,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023327,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023329,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023343,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023359,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023403,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023477,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023509,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023571,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024007,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024125,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024207,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024271,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024437,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024571,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024613,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024833,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024903,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024923,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025135,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025335,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025381,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025479,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025509,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025581,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026007,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026225,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026249,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026291,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026309,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026485,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026549,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026725,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026755,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026865,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026881,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027109,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027153,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027209,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027345,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027625,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027647,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027735,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027853,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027973,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027997,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000028093,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000028481,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000028603,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000028761,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000028815,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000028945,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029017,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029137,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029157,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029161,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029221,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029371,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029395,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029487,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029507,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029545,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029689,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029833,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029903,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000030007,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000030121,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000030425,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000030429,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000030471,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
