mandt,kurst,fcurr,tcurr,gdatu,ffact,tfact,abwct,abwga,operation_flag,is_deleted,recordstamp
250,EURX,LVL,EUR,81999898,1.000000000,100.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,MTL,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,MTL,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,MTL,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,MTL,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,MTL,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,MTL,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,MTL,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,MTL,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,MTL,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,MTL,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,MTL,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,MTL,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,EURO,MTL,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,EURO,MTL,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,EURO,MTL,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,EURO,MTL,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,EURO,MTL,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,EURO,MTL,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,EURX,MTL,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,EURX,MTL,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,EURX,MTL,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,EURX,MTL,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,EURX,MTL,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,EURX,MTL,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,EURX,MTL,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,EURX,MTL,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,EURX,MTL,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,EURX,MTL,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,EURX,MTL,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,EURX,MTL,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,EURX,MTL,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,EURX,MTL,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,EURX,MTL,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,EURX,MTL,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,EURX,MTL,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,EURX,MTL,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,MXN,CLP,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,MXN,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,MXN,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,MXN,CLP,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,MXN,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,MXN,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,MXN,CLP,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,MXN,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,MXN,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,MXN,CLP,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,MXN,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,MXN,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,MXN,CLP,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,MXN,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,MXN,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,MXN,CLP,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,MXN,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,MXN,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,EURX,MXN,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,EURX,MXN,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,EURX,MXN,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,EURX,MXN,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,EURX,MXN,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,EURX,MXN,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,MYR,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,MYR,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,MYR,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,MYR,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,MYR,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,MYR,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,MYR,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,MYR,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,MYR,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,MYR,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,MYR,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,MYR,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,EURX,MYR,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,EURX,MYR,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,EURX,MYR,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,EURX,MYR,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,EURX,MYR,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,EURX,MYR,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,NOK,CHF,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,NOK,DKK,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,NOK,GBP,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,NOK,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,NOK,SEK,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,NOK,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,NOK,CHF,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,NOK,DKK,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,NOK,GBP,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,NOK,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,NOK,SEK,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,NOK,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,NOK,CHF,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,NOK,DKK,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,NOK,GBP,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,NOK,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,NOK,SEK,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,NOK,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,NOK,CHF,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,NOK,DKK,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,NOK,GBP,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,NOK,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,NOK,SEK,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,NOK,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,NOK,CHF,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,NOK,DKK,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,NOK,GBP,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,NOK,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,NOK,SEK,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,NOK,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,NOK,CHF,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,NOK,DKK,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,NOK,GBP,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,NOK,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,NOK,SEK,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,NOK,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,EURX,NOK,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,EURX,NOK,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,EURX,NOK,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,EURX,NOK,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,EURX,NOK,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,EURX,NOK,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,NZD,AUD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,NZD,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,NZD,NZD5,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,NZD,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,NZD,AUD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,NZD,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,NZD,NZD5,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,NZD,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,NZD,AUD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,NZD,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,NZD,NZD5,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,NZD,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,NZD,AUD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,NZD,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,NZD,NZD5,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,NZD,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,NZD,AUD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,NZD,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,NZD,NZD5,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,NZD,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,NZD,AUD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,NZD,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,NZD,NZD5,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,NZD,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,EURX,NZD,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,EURX,NZD,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,EURX,NZD,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,EURX,NZD,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,EURX,NZD,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,EURX,NZD,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,PEN,ARS,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,PEN,BRL,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,PEN,CAD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,PEN,CLP,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,PEN,COP,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,PEN,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,PEN,MXN,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,PEN,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,PEN,VEB,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,PEN,VEF,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,PEN,ARS,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,PEN,BRL,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,PEN,CAD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,PEN,CLP,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,PEN,COP,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,PEN,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,PEN,MXN,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,PEN,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,PEN,VEB,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,PEN,VEF,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,PEN,ARS,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,PEN,BRL,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,PEN,CAD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,PEN,CLP,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,PEN,COP,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,PEN,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,PEN,MXN,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,PEN,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,PEN,VEB,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,PEN,VEF,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,PEN,ARS,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,PEN,BRL,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,PEN,CAD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,PEN,CLP,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,PEN,COP,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,PEN,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,PEN,MXN,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,PEN,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,PEN,VEB,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,PEN,VEF,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,PEN,ARS,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,PEN,BRL,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,PEN,CAD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,PEN,CLP,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,PEN,COP,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,PEN,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,PEN,MXN,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,PEN,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,PEN,VEB,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,PEN,VEF,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,PEN,ARS,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,PEN,BRL,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,PEN,CAD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,PEN,CLP,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,PEN,COP,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,PEN,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,PEN,MXN,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,PEN,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,PEN,VEB,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,PEN,VEF,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,EURX,PEN,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,EURX,PEN,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,EURX,PEN,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,EURX,PEN,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,EURX,PEN,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,EURX,PEN,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,PHP,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,PHP,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,PHP,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,PHP,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,PHP,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,PHP,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,PHP,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,PHP,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,PHP,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,PHP,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,PHP,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,PHP,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,EURX,PHP,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,EURX,PHP,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,EURX,PHP,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,EURX,PHP,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,EURX,PHP,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,EURX,PHP,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,PLN,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,PLN,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,PLN,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,PLN,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,PLN,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,M,PLN,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,PLN,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,M,PLN,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,PLN,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,M,PLN,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,PLN,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,M,PLN,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,EURX,PLN,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,EURX,PLN,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
050,EURX,PLN,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
100,EURX,PLN,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
200,EURX,PLN,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
250,EURX,PLN,EUR,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,RON,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
000,M,RON,USD,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
001,M,RON,JPY,81999898,1.000000000,1.000000000,,,L,False,2022-01-31 20:43:51.824141+00:00
