mandt,knumv,kposn,stunr,zaehk,kappl,kschl,kdatu,krech,kawrt,kbetr,waers,kkurs,kpein,kmeir,kumza,kumne,kmtyp,kwert,kinak,koaid,kfkiv,recordstamp,operation_flag
50,2576,10,103,1,V,K005,03.02.2022,C,90.0,0.05,JPY,100,1,EA,1,1,,0.45,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2583,10,103,1,V,K005,03.02.2022,C,90.0,0.05,JPY,100,1,EA,1,1,,0.45,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2584,10,103,1,V,K005,03.02.2022,C,90.0,0.05,JPY,100,1,EA,1,1,,0.45,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2591,10,103,1,V,K005,03.02.2022,C,90.0,0.05,JPY,100,1,EA,1,1,,0.45,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2592,10,103,1,V,K005,03.02.2022,C,90.0,0.05,JPY,100,1,EA,1,1,,0.45,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2601,10,103,1,V,K005,03.02.2022,C,90.0,0.05,JPY,100,1,LB,1,1,,0.45,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2602,10,103,1,V,K005,03.02.2022,C,90.0,0.05,JPY,100,1,LB,1,1,,0.45,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2609,10,103,1,V,K005,03.02.2022,C,90.0,0.05,JPY,100,1,EA,1,1,,0.45,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2610,10,103,1,V,K005,03.02.2022,C,90.0,0.05,JPY,100,1,EA,1,1,,0.45,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2619,10,103,1,V,K005,03.02.2022,C,90.0,0.05,JPY,100,1,EA,1,1,,0.45,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2620,10,103,1,V,K005,03.02.2022,C,90.0,0.05,JPY,100,1,EA,1,1,,0.45,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2631,10,103,1,V,K005,03.02.2022,C,90.0,0.05,JPY,100,1,EA,1,1,,0.45,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2632,10,103,1,V,K005,03.02.2022,C,90.0,0.05,JPY,100,1,EA,1,1,,0.45,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2641,10,103,1,V,K005,03.02.2022,C,90.0,0.05,JPY,100,1,EA,1,1,,0.45,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2642,10,103,1,V,K005,03.02.2022,C,90.0,0.05,JPY,100,1,EA,1,1,,0.45,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2651,10,103,1,V,K005,03.02.2022,C,90.0,0.05,JPY,100,1,EA,1,1,,0.45,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2652,10,103,1,V,K005,03.02.2022,C,90.0,0.05,JPY,100,1,EA,1,1,,0.45,,A,,2022-03-10 20:41:50.170365+00:00,I
50,998,10,104,1,V,K007,07.03.2022,A,0.9,30.0,,0,0,,0,0,,0.03,,A,,2022-02-24 20:41:50.170365+00:00,I
50,999,10,104,1,V,K007,07.03.2022,A,0.9,30.0,,0,0,,0,0,,0.03,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1063,10,104,1,V,K007,09.03.2022,A,450.0,30.0,,0,0,,0,0,,13.5,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1064,10,104,1,V,K007,09.03.2022,A,450.0,30.0,,0,0,,0,0,,13.5,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1067,10,104,1,V,K007,09.03.2022,A,625.0,30.0,,0,0,,0,0,,18.75,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1068,10,104,1,V,K007,09.03.2022,A,625.0,30.0,,0,0,,0,0,,18.75,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1069,10,104,1,V,K007,09.03.2022,A,560.0,30.0,,0,0,,0,0,,16.8,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1070,10,104,1,V,K007,09.03.2022,A,560.0,30.0,,0,0,,0,0,,16.8,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1071,10,104,1,V,K007,09.03.2022,A,4000.0,30.0,,0,0,,0,0,,120.0,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1072,10,104,1,V,K007,09.03.2022,A,4000.0,30.0,,0,0,,0,0,,120.0,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1073,10,104,1,V,K007,09.03.2022,A,4500.0,30.0,,0,0,,0,0,,135.0,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1074,10,104,1,V,K007,09.03.2022,A,4500.0,30.0,,0,0,,0,0,,135.0,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1075,10,104,1,V,K007,09.03.2022,A,4.5,30.0,,0,0,,0,0,,0.14,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1076,10,104,1,V,K007,09.03.2022,A,4.5,30.0,,0,0,,0,0,,0.14,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1077,10,104,1,V,K007,09.03.2022,A,5.0,30.0,,0,0,,0,0,,0.15,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1078,10,104,1,V,K007,09.03.2022,A,5.0,30.0,,0,0,,0,0,,0.15,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1079,10,104,1,V,K007,09.03.2022,A,6.25,30.0,,0,0,,0,0,,0.19,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1080,10,104,1,V,K007,09.03.2022,A,6.25,30.0,,0,0,,0,0,,0.19,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1081,10,104,1,V,K007,09.03.2022,A,5.6,30.0,,0,0,,0,0,,0.17,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1082,10,104,1,V,K007,09.03.2022,A,5.6,30.0,,0,0,,0,0,,0.17,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1085,10,104,1,V,K007,09.03.2022,A,45.0,30.0,,0,0,,0,0,,1.35,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1086,10,104,1,V,K007,09.03.2022,A,45.0,30.0,,0,0,,0,0,,1.35,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1093,10,104,1,V,K007,09.03.2022,A,450.0,30.0,,0,0,,0,0,,13.5,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1094,10,104,1,V,K007,09.03.2022,A,450.0,30.0,,0,0,,0,0,,13.5,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1105,10,104,1,V,K007,09.03.2022,A,450.0,30.0,,0,0,,0,0,,13.5,,A,,2022-02-24 20:41:50.170365+00:00,I
50,2455,10,104,1,V,K007,30.01.2022,A,5.6,30.0,,0,0,,0,0,,0.17,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2456,10,104,1,V,K007,30.01.2022,A,5.6,30.0,,0,0,,0,0,,0.17,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2457,10,104,1,V,K007,30.01.2022,A,4.8,30.0,,0,0,,0,0,,0.14,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2458,10,104,1,V,K007,30.01.2022,A,4.8,30.0,,0,0,,0,0,,0.14,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2459,10,104,1,V,K007,30.01.2022,A,4.2,30.0,,0,0,,0,0,,0.13,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2460,10,104,1,V,K007,30.01.2022,A,4.2,30.0,,0,0,,0,0,,0.13,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2461,10,104,1,V,K007,30.01.2022,A,5.5,30.0,,0,0,,0,0,,0.17,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2462,10,104,1,V,K007,30.01.2022,A,5.5,30.0,,0,0,,0,0,,0.17,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2491,10,104,1,V,K007,30.01.2022,A,4.83,30.0,,0,0,,0,0,,0.14,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2492,10,104,1,V,K007,30.01.2022,A,4.83,30.0,,0,0,,0,0,,0.14,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2493,10,104,1,V,K007,30.01.2022,A,4.72,30.0,,0,0,,0,0,,0.14,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2494,10,104,1,V,K007,30.01.2022,A,4.72,30.0,,0,0,,0,0,,0.14,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2495,10,104,1,V,K007,30.01.2022,A,6.8,30.0,,0,0,,0,0,,0.2,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2496,10,104,1,V,K007,30.01.2022,A,6.8,30.0,,0,0,,0,0,,0.2,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2497,10,104,1,V,K007,30.01.2022,A,10.8,30.0,,0,0,,0,0,,0.32,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2498,10,104,1,V,K007,30.01.2022,A,10.8,30.0,,0,0,,0,0,,0.32,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2499,10,104,1,V,K007,30.01.2022,A,2.1,30.0,,0,0,,0,0,,0.06,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2500,10,104,1,V,K007,30.01.2022,A,2.1,30.0,,0,0,,0,0,,0.06,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2535,10,104,1,V,K007,30.01.2022,A,24.8,30.0,,0,0,,0,0,,0.74,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2536,10,104,1,V,K007,30.01.2022,A,24.8,30.0,,0,0,,0,0,,0.74,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2537,10,104,1,V,K007,30.01.2022,A,54.36,30.0,,0,0,,0,0,,1.63,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2538,10,104,1,V,K007,30.01.2022,A,54.36,30.0,,0,0,,0,0,,1.63,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2559,10,104,1,V,K007,03.02.2022,A,5.6,30.0,,0,0,,0,0,,0.17,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2560,10,104,1,V,K007,03.02.2022,A,5.6,30.0,,0,0,,0,0,,0.17,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2561,10,104,1,V,K007,03.02.2022,A,4.8,30.0,,0,0,,0,0,,0.14,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2562,10,104,1,V,K007,03.02.2022,A,4.8,30.0,,0,0,,0,0,,0.14,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2563,10,104,1,V,K007,03.02.2022,A,4.2,30.0,,0,0,,0,0,,0.13,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2564,10,104,1,V,K007,03.02.2022,A,4.2,30.0,,0,0,,0,0,,0.13,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2565,10,104,1,V,K007,03.02.2022,A,5.5,30.0,,0,0,,0,0,,0.17,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2566,10,104,1,V,K007,03.02.2022,A,5.5,30.0,,0,0,,0,0,,0.17,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2595,10,104,1,V,K007,03.02.2022,A,4.83,30.0,,0,0,,0,0,,0.14,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2596,10,104,1,V,K007,03.02.2022,A,4.83,30.0,,0,0,,0,0,,0.14,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2597,10,104,1,V,K007,03.02.2022,A,4.72,30.0,,0,0,,0,0,,0.14,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2598,10,104,1,V,K007,03.02.2022,A,4.72,30.0,,0,0,,0,0,,0.14,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2599,10,104,1,V,K007,03.02.2022,A,6.8,30.0,,0,0,,0,0,,0.2,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2600,10,104,1,V,K007,03.02.2022,A,6.8,30.0,,0,0,,0,0,,0.2,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2601,10,104,1,V,K007,03.02.2022,A,10.8,30.0,,0,0,,0,0,,0.32,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2602,10,104,1,V,K007,03.02.2022,A,10.8,30.0,,0,0,,0,0,,0.32,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2603,10,104,1,V,K007,03.02.2022,A,2.1,30.0,,0,0,,0,0,,0.06,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2604,10,104,1,V,K007,03.02.2022,A,2.1,30.0,,0,0,,0,0,,0.06,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2639,10,104,1,V,K007,03.02.2022,A,24.8,30.0,,0,0,,0,0,,0.74,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2640,10,104,1,V,K007,03.02.2022,A,24.8,30.0,,0,0,,0,0,,0.74,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2641,10,104,1,V,K007,03.02.2022,A,54.36,30.0,,0,0,,0,0,,1.63,,A,,2022-03-10 20:41:50.170365+00:00,I
50,2642,10,104,1,V,K007,03.02.2022,A,54.36,30.0,,0,0,,0,0,,1.63,,A,,2022-03-10 20:41:50.170365+00:00,I
50,3966,10,104,1,V,K007,21.03.2022,A,35.68,30.0,,0,0,,0,0,,1.07,,A,,2022-03-22 20:41:50.170365+00:00,I
50,4363,10,104,1,V,K007,05.01.2022,A,2.88,30.0,,0,0,,0,0,,0.09,,A,,2022-03-19 20:41:50.170365+00:00,I
50,4364,10,104,1,V,K007,22.03.2022,A,2.88,30.0,,0,0,,0,0,,0.09,,A,,2022-03-19 20:41:50.170365+00:00,I
50,4365,10,104,1,V,K007,05.01.2022,A,2.88,30.0,,0,0,,0,0,,0.09,,A,,2022-03-19 20:41:50.170365+00:00,I
50,4366,10,104,1,V,K007,05.01.2022,A,4.2,30.0,,0,0,,0,0,,0.13,,A,,2022-03-19 20:41:50.170365+00:00,I
50,4367,10,104,1,V,K007,22.03.2022,A,4.2,30.0,,0,0,,0,0,,0.13,,A,,2022-03-19 20:41:50.170365+00:00,I
50,4368,10,104,1,V,K007,05.01.2022,A,4.2,30.0,,0,0,,0,0,,0.13,,A,,2022-03-19 20:41:50.170365+00:00,I
50,4369,10,104,1,V,K007,05.01.2022,A,5.5,30.0,,0,0,,0,0,,0.17,,A,,2022-03-19 20:41:50.170365+00:00,I
50,4370,10,104,1,V,K007,22.03.2022,A,5.5,30.0,,0,0,,0,0,,0.17,,A,,2022-03-19 20:41:50.170365+00:00,I
50,4371,10,104,1,V,K007,05.01.2022,A,5.5,30.0,,0,0,,0,0,,0.17,,A,,2022-03-19 20:41:50.170365+00:00,I
50,4399,10,104,1,V,K007,05.02.2022,A,4.83,30.0,,0,0,,0,0,,0.14,,A,,2022-03-19 20:41:50.170365+00:00,I
50,4400,10,104,1,V,K007,22.03.2022,A,4.83,30.0,,0,0,,0,0,,0.14,,A,,2022-03-19 20:41:50.170365+00:00,I
50,4401,10,104,1,V,K007,05.02.2022,A,4.83,30.0,,0,0,,0,0,,0.14,,A,,2022-03-19 20:41:50.170365+00:00,I
50,4402,10,104,1,V,K007,05.02.2022,A,4.72,30.0,,0,0,,0,0,,0.14,,A,,2022-03-19 20:41:50.170365+00:00,I
50,4403,10,104,1,V,K007,22.03.2022,A,4.72,30.0,,0,0,,0,0,,0.14,,A,,2022-03-19 20:41:50.170365+00:00,I
50,4404,10,104,1,V,K007,05.02.2022,A,4.72,30.0,,0,0,,0,0,,0.14,,A,,2022-03-19 20:41:50.170365+00:00,I
50,4405,10,104,1,V,K007,05.02.2022,A,6.8,30.0,,0,0,,0,0,,0.2,,A,,2022-03-19 20:41:50.170365+00:00,I
50,4406,10,104,1,V,K007,22.03.2022,A,6.8,30.0,,0,0,,0,0,,0.2,,A,,2022-03-19 20:41:50.170365+00:00,I
50,4407,10,104,1,V,K007,05.02.2022,A,6.8,30.0,,0,0,,0,0,,0.2,,A,,2022-03-19 20:41:50.170365+00:00,I
50,4451,10,104,1,V,K007,05.03.2022,A,34.85,30.0,,0,0,,0,0,,1.05,,A,,2022-03-19 20:41:50.170365+00:00,I
50,4452,10,104,1,V,K007,22.03.2022,A,34.85,30.0,,0,0,,0,0,,1.05,,A,,2022-03-19 20:41:50.170365+00:00,I
50,4453,10,104,1,V,K007,05.03.2022,A,34.85,30.0,,0,0,,0,0,,1.05,,A,,2022-03-19 20:41:50.170365+00:00,I
50,4454,10,104,1,V,K007,05.03.2022,A,7.6,30.0,,0,0,,0,0,,0.23,,A,,2022-03-19 20:41:50.170365+00:00,I
50,4455,10,104,1,V,K007,22.03.2022,A,7.6,30.0,,0,0,,0,0,,0.23,,A,,2022-03-19 20:41:50.170365+00:00,I
50,4456,10,104,1,V,K007,05.03.2022,A,7.6,30.0,,0,0,,0,0,,0.23,,A,,2022-03-19 20:41:50.170365+00:00,I
50,1050,10,104,1,V,K007,09.03.2022,A,450.0,40.0,,0,0,,0,0,,18.0,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1051,10,104,1,V,K007,09.03.2022,A,450.0,40.0,,0,0,,0,0,,18.0,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1056,10,104,1,V,K007,09.03.2022,A,625.0,40.0,,0,0,,0,0,,25.0,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1057,10,104,1,V,K007,09.03.2022,A,625.0,40.0,,0,0,,0,0,,25.0,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1058,10,104,1,V,K007,09.03.2022,A,4000.0,40.0,,0,0,,0,0,,160.0,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1059,10,104,1,V,K007,09.03.2022,A,4000.0,40.0,,0,0,,0,0,,160.0,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1060,10,104,1,V,K007,09.03.2022,A,4500.0,40.0,,0,0,,0,0,,180.0,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1061,10,104,1,V,K007,09.03.2022,A,4500.0,40.0,,0,0,,0,0,,180.0,,A,,2022-02-24 20:41:50.170365+00:00,I
50,1379,10,104,1,V,K007,14.03.2022,A,85.0,40.0,,0,0,,0,0,,3.4,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1381,10,104,1,V,K007,14.03.2022,A,95.0,40.0,,0,0,,0,0,,3.8,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1384,10,104,1,V,K007,14.03.2022,A,70.0,40.0,,0,0,,0,0,,2.8,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1386,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1387,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1388,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1389,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1390,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1391,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1392,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1393,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1394,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1395,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1396,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1397,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1398,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1399,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1400,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1401,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1402,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1403,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1404,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1405,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1406,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1407,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1408,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1409,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1410,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1411,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1412,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1413,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1414,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1415,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1416,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1417,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1418,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1419,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1420,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1421,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1422,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1423,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1424,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1425,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1426,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1427,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1428,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1429,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1430,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1431,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1432,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1433,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1434,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1435,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1436,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1437,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1438,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1439,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1440,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1441,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1442,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1443,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1444,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1445,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1446,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1447,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1448,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
50,1449,10,104,1,V,K007,14.03.2022,A,161.0,40.0,,0,0,,0,0,,6.44,,A,,2022-02-26 20:41:50.170365+00:00,I
